1998554539,1,55,bread,critical_trial,3,75.3923072998831,4823807099404288,6706496714833920,18332,4,j_D_2643
1998554539,2,53,bread,critical_trial,3,68.1542368455549,6138211606724608,4685170688917504,1969,4,j_D_2643
1998554539,3,164,bread,critical_trial,9,165.420675854018,5596632420712448,4951663540436992,1484,3,j_D_2643
1998554539,4,127,bread,critical_trial,7,132.966161108757,6131525416386560,6232117459550208,3754,3,j_D_2643
1998554539,5,2,bread,critical_trial,1,48.6621002423858,6669494766272512,5948753066328064,2990,4,j_D_2643
1998554539,6,129,bread,critical_trial,7,118.342722632192,5933599503155200,5446657397227520,3080,5,j_D_2643
1998554539,7,161,bread,critical_trial,9,152.453271529344,4871156911833088,6133755125170176,1119,4,j_D_2643
1998554539,8,62,bread,critical_trial,4,84.7584804016684,5308799332122624,5008995184017408,822,3,j_D_2643
1998554539,9,174,bread,critical_trial,9,171.026313764871,6489874741854208,6239885008568320,952,2,j_D_2643
1998554539,10,93,bread,critical_trial,5,96.5401470891774,5530798088257536,6476551229014016,1019,6,j_D_2643
1998554539,11,66,bread,critical_trial,4,77.5241897732572,5547682443558912,6665163765710848,1070,2,j_D_2643
1998554539,12,171,bread,critical_trial,9,159.154013458662,4808817424465920,5883436562644992,966,3,j_D_2643
1998554539,13,54,bread,critical_trial,3,67.1863081289633,5744874814963712,5535194524155904,1469,6,j_D_2643
1998554539,14,122,bread,critical_trial,7,119.369175250565,5085614447788032,4830263773233152,1248,3,j_D_2643
1998554539,15,28,bread,critical_trial,2,56.5154846037792,5015899692072960,5945098854465536,1212,5,j_D_2643
1998554539,16,182,bread,critical_trial,10,184.097800095493,6510861294239744,6701024460931072,949,4,j_D_2643
1998554539,17,156,bread,critical_trial,8,137.058381721075,6496685050036224,4813826077753344,835,3,j_D_2643
1998554539,18,116,bread,critical_trial,6,110.290525431698,5205133065453568,5236057568182272,1095,4,j_D_2643
1998554539,19,180,bread,critical_trial,9,170.097031132233,6116265301114880,6200665334349824,1048,3,j_D_2643
1998554539,20,41,bread,critical_trial,3,67.0671305484289,4656048642195456,6303531139072000,968,3,j_D_2643
1998554539,21,168,bread,critical_trial,9,156.579053516107,5057106950488064,6622646538076160,932,3,j_D_2643
1998554539,22,42,bread,critical_trial,3,67.1192967781993,5744874814963712,6707542673588224,1066,4,j_D_2643
1998554539,23,6,bread,critical_trial,1,37.4432904536981,5722698418225152,5917724209315840,754,3,j_D_2643
1998554539,24,69,bread,critical_trial,4,78.390050389064,4705301078999040,4803424270942208,781,2,j_D_2643
1998554539,25,150,bread,critical_trial,8,144.201248260894,6749882679296000,5683149088489472,1100,2,j_D_2643
1998554539,26,89,bread,attention_check,5,98.4327181378224,6334333772103680,5599318100672512,1106,2,j_D_2643
1998554539,27,36,bread,critical_trial,2,55.1724568965349,4937218844000256,6314443111661568,1093,4,j_D_2643
1998554539,28,146,bread,critical_trial,8,139.262342361458,6447242103750656,4576082256723968,1651,5,j_D_2643
1998554539,29,85,bread,critical_trial,5,93.7709976485267,6481629813932032,5812575105187840,1592,4,j_D_2643
1998554539,30,61,bread,critical_trial,4,82.0060973342836,6332351040716800,6467672042635264,1085,3,j_D_2643
1998554539,31,175,bread,critical_trial,9,157.876534038469,5055594903896064,6129118624088064,890,4,j_D_2643
1998554539,32,125,bread,critical_trial,7,124.903963107661,5733702577422336,6224960148209664,1328,5,j_D_2643
1998554539,33,78,bread,critical_trial,4,80,4696621705068544,5690227727269888,1283,4,j_D_2643
1998554539,34,186,bread,critical_trial,10,206.903359083414,6332315288469504,5593199454191616,1556,5,j_D_2643
1998554539,35,176,bread,critical_trial,9,150.880747612146,5385189100355584,6112834557575168,1212,4,j_D_2643
1998554539,36,19,bread,critical_trial,1,38.0131556174964,5015407364669440,5889453543391232,1503,1,j_D_2643
1998554539,37,23,bread,critical_trial,2,60.2079728939615,5556117507670016,4903159707205632,1286,1,j_D_2643
1998554539,38,154,bread,critical_trial,8,137.786066058945,5106353162944512,5613401130663936,2690,5,j_D_2643
1998554539,39,65,bread,critical_trial,4,76.8439978137525,5300083971063808,4828986288898048,1064,4,j_D_2643
1998554539,40,94,bread,critical_trial,5,88.4816365128946,6213338503577600,6747917865975808,1086,3,j_D_2643
1998554539,41,64,bread,critical_trial,4,78.0576709875461,6087056570712064,5165292915261440,1261,3,j_D_2643
1998554539,42,159,bread,critical_trial,8,142.08800090085,5827846347948032,5245897371811840,883,4,j_D_2643
1998554539,43,45,bread,critical_trial,3,75.1664818918645,5299291230830592,5761119253692416,984,3,j_D_2643
1998554539,44,17,bread,critical_trial,1,53.3385414123783,5544098662449152,5889453543391232,983,4,j_D_2643
1998554539,45,160,bread,critical_trial,8,138.23168956502,5097250768289792,4534849647935488,684,5,j_D_2643
1998554539,46,134,bread,critical_trial,7,121.004132160848,5856222525784064,5480653875314688,997,4,j_D_2643
1998554539,47,88,bread,critical_trial,5,90.8240056372763,5760162193211392,5636664804245504,1147,6,j_D_2643
1998554539,48,12,bread,critical_trial,1,52.2015325445527,4517415574568960,5171456952500224,1808,2,j_D_2643
1998554539,49,142,bread,critical_trial,8,138.65424623862,6278667040718848,5380090357612544,1523,4,j_D_2643
1998554539,50,38,bread,critical_trial,2,65.0307619515564,6744448807469056,5739182150385664,1443,1,j_D_2643
1998554539,51,76,bread,attention_check,4,83.6480723029527,5387131901968384,4774223929147392,852,1,j_D_2643
1998554539,52,114,bread,critical_trial,6,112.64102272263,5094016758579200,6311392644694016,1317,6,j_D_2643
