-0.30788811436461355,-4.553570540232495,9.202147730151872e-6,198,-0.4283321879116271,-0.17669492494109415,Pearson's product-moment correlation,two.sided,100,5,50,1
-0.2133410936011703,-3.0727160350917693,0.0024198707968189634,198,-0.3419603691632167,-0.07687552947884001,Pearson's product-moment correlation,two.sided,200,5,50,1
-0.18886026097173125,-2.706200288458272,0.007399865787690489,198,-0.31923643113419975,-0.05146784030276061,Pearson's product-moment correlation,two.sided,500,10,50,1
-0.0077945629400921245,-0.10968255450943479,0.9127722213992866,198,-0.14637728201641262,0.13108821442037955,Pearson's product-moment correlation,two.sided,500,5,50,1
-0.32776173107160067,-4.881678231013026,2.1612902413322635e-6,198,-0.4462117167658619,-0.19802573730987097,Pearson's product-moment correlation,two.sided,100,15,50,1
-0.30647491978583247,-4.530497666235439,1.0160890658864206e-5,198,-0.427057189346817,-0.1751827891489057,Pearson's product-moment correlation,two.sided,100,10,50,1
-0.3763528590448966,-5.716016216144212,3.966188777140897e-8,198,-0.48953264440635225,-0.25070241528773096,Pearson's product-moment correlation,two.sided,200,50,50,1
-0.2995638398728437,-4.41813411878339,1.6377438186366724e-5,198,-0.42081502870153714,-0.16779675851231696,Pearson's product-moment correlation,two.sided,200,10,50,1
-0.333079615959051,-4.970677773755777,1.4409398916770398e-6,198,-0.45098003037114437,-0.2037544620226183,Pearson's product-moment correlation,two.sided,200,15,50,1
-0.23109448079689282,-3.342258121230956,9.93485461100722e-4,198,-0.35834610192236593,-0.09541261173138833,Pearson's product-moment correlation,two.sided,500,15,50,1
-0.38643829523315554,-5.895672585995875,1.5867168575712263e-8,198,-0.4984547386872468,-0.26172988636701255,Pearson's product-moment correlation,two.sided,100,50,50,1
-0.3820768993040032,-5.817683038016021,2.367072835828409e-8,198,-0.4945993339535702,-0.25695711304820074,Pearson's product-moment correlation,two.sided,500,50,50,1
-0.38354606385115503,-5.843903000581484,2.0700400341446583e-8,198,-0.4958985468875758,-0.2585641713418761,Pearson's product-moment correlation,two.sided,100,100,50,1
-0.3827736402450677,-5.830111208769758,2.2214208564452327e-8,198,-0.4952155392391145,-0.25771916287106383,Pearson's product-moment correlation,two.sided,200,100,50,1
-0.3806910232272873,-5.7929968608482,2.6846075783876528e-8,198,-0.4933733136523471,-0.25544179453578897,Pearson's product-moment correlation,two.sided,500,100,50,1
