-0.3354912281106773,-5.011213263553596,1.1959307071844617e-6,198,-0.45314020117140796,-0.20635530829580795,Pearson's product-moment correlation,two.sided,100,50,10,2
-0.319668256896111,-4.747219964668165,3.947983718037269e-6,198,-0.438941724454858,-0.18932396761828885,Pearson's product-moment correlation,two.sided,100,50,10,1
-0.319668256896111,-4.747219964668165,3.947983718037269e-6,198,-0.438941724454858,-0.18932396761828885,Pearson's product-moment correlation,two.sided,100,50,10,1
-0.3404304065174487,-5.0945812158165955,8.124210742110282e-7,198,-0.45756009862644637,-0.2116877554401571,Pearson's product-moment correlation,two.sided,100,100,10,1
-0.3404304065174487,-5.0945812158165955,8.124210742110282e-7,198,-0.45756009862644637,-0.2116877554401571,Pearson's product-moment correlation,two.sided,100,100,10,1
-0.32553843905698887,-4.844624342979396,2.554732793974849e-6,198,-0.44421619291600933,-0.19563330650803262,Pearson's product-moment correlation,two.sided,100,100,10,2
-0.3266558265411186,-4.86323567934783,2.349164431912444e-6,198,-0.4452192553343538,-0.19683550692690477,Pearson's product-moment correlation,two.sided,100,200,10,1
-0.3266558265411186,-4.86323567934783,2.349164431912444e-6,198,-0.4452192553343538,-0.19683550692690477,Pearson's product-moment correlation,two.sided,100,200,10,1
-0.32648344184673456,-4.8603629336666545,2.379816152234574e-6,198,-0.4450645275227286,-0.1966500122660039,Pearson's product-moment correlation,two.sided,100,200,10,2
-0.3274886184919063,-4.877121599370706,2.2063087520553366e-6,198,-0.4459666470177301,-0.19773176416107327,Pearson's product-moment correlation,two.sided,100,50,10,1
-0.3274886184919063,-4.877121599370706,2.2063087520553366e-6,198,-0.4459666470177301,-0.19773176416107327,Pearson's product-moment correlation,two.sided,100,50,10,1
-0.3256837064874288,-4.84704264768339,2.5270699578540253e-6,198,-0.44434661419347143,-0.195789578078312,Pearson's product-moment correlation,two.sided,100,50,10,2
-0.32576531626447525,-4.848401395313058,2.51165467102064e-6,198,-0.444419881344953,-0.1958773727643657,Pearson's product-moment correlation,two.sided,100,100,10,1
-0.32576531626447525,-4.848401395313058,2.51165467102064e-6,198,-0.444419881344953,-0.1958773727643657,Pearson's product-moment correlation,two.sided,100,100,10,1
-0.31919942419488506,-4.739467075799436,4.086035314275554e-6,198,-0.4385201147299399,-0.18882052458427973,Pearson's product-moment correlation,two.sided,100,100,10,2
-0.3320304929196664,-4.953077954234113,1.561863736169497e-6,198,-0.45003986045945643,-0.20262358600337527,Pearson's product-moment correlation,two.sided,100,200,10,1
-0.3320304929196664,-4.953077954234113,1.561863736169497e-6,198,-0.45003986045945643,-0.20262358600337527,Pearson's product-moment correlation,two.sided,100,200,10,1
-0.32731616005302927,-4.874244994737471,2.235194730748464e-6,198,-0.4458118872279443,-0.19754614522266717,Pearson's product-moment correlation,two.sided,100,200,10,2
-0.32027252296989345,-4.75721818775864,3.7765879035990673e-6,198,-0.4394850486217604,-0.1899729431335366,Pearson's product-moment correlation,two.sided,100,50,10,2
