-0.1636353887140943,-2.334014464069545,0.02059779024587673,198,-0.29566396273406453,-0.025472678184654058,Pearson's product-moment correlation,two.sided,20,2,0.5,euclidean,TRUE,1e-4,1,1,1
-0.08743791326065056,-1.2350909330572117,0.21826024168312227,198,-0.2234679880625796,0.05193311423829342,Pearson's product-moment correlation,two.sided,30,2,0.5,euclidean,TRUE,0.001,2,1,2
-0.3024202736469119,-4.464481195891647,1.3464753278724658e-5,198,-0.4233963828714117,-0.17084770270937039,Pearson's product-moment correlation,two.sided,40,10,1.5,cosine,FALSE,0.001,1,2,1
-0.14948568036143003,-2.127353145770475,0.034628069304290125,198,-0.2823703915248937,-0.010972226885555101,Pearson's product-moment correlation,two.sided,30,2,0.5,euclidean,TRUE,1e-4,1,1,1
-0.03990183027917747,-0.5619160279625052,0.5748087598047504,198,-0.177659319865487,0.09938940672088337,Pearson's product-moment correlation,two.sided,40,2,0.5,euclidean,TRUE,0.001,2,1,2
-0.1401614194570572,-1.991908787896409,0.04775525045820816,198,-0.2735823153133348,-0.0014485734020415906,Pearson's product-moment correlation,two.sided,20,2,0.5,euclidean,TRUE,0.01,1,2,1
-0.17673854079207132,-2.5267075554103666,0.012296002925971009,198,-0.30792886778015377,-0.03895267974325166,Pearson's product-moment correlation,two.sided,40,2,0.5,euclidean,TRUE,1e-4,1,1,1
-0.3699584446517208,-5.60334348735437,6.977935016738944e-8,198,-0.4838635148924676,-0.24372757856815594,Pearson's product-moment correlation,two.sided,20,5,0.5,euclidean,TRUE,0.001,2,1,2
-0.12520328139181622,-1.7757394319090987,0.07731183344780423,198,-0.2594376492090214,0.013777052665773278,Pearson's product-moment correlation,two.sided,30,2,0.5,euclidean,TRUE,0.01,1,2,1
-0.3184367597643381,-4.726863489463739,4.320463598246934e-6,198,-0.43783415712799695,-0.18800170486720552,Pearson's product-moment correlation,two.sided,20,5,0.5,euclidean,TRUE,1e-4,1,1,1
-0.37573695942500435,-5.705122810792411,4.1902181174929074e-8,198,-0.4889870191296348,-0.25003004211227614,Pearson's product-moment correlation,two.sided,30,5,0.5,euclidean,TRUE,0.001,2,1,2
-0.12028675067616244,-1.7049640346233332,0.08976954633937095,198,-0.25477588605475077,0.018767469312541835,Pearson's product-moment correlation,two.sided,40,2,0.5,euclidean,TRUE,0.01,1,2,1
-0.3459560157661479,-5.188413376344714,5.229433167122919e-7,198,-0.4624979221220517,-0.21766242447430617,Pearson's product-moment correlation,two.sided,30,5,0.5,euclidean,TRUE,1e-4,1,1,1
-0.2972804707965049,-4.381179264173748,1.9124445363867915e-5,198,-0.4187501389079868,-0.16535971613676909,Pearson's product-moment correlation,two.sided,40,5,0.5,euclidean,TRUE,0.001,2,1,2
-0.31778754507457646,-4.7161427929763695,4.530042784032786e-6,198,-0.43725012923240486,-0.1873048310736385,Pearson's product-moment correlation,two.sided,20,5,0.5,euclidean,TRUE,0.01,1,2,1
-0.29637816190361044,-4.366598760012617,2.0325619988525735e-5,198,-0.417933819106915,-0.1643971247430508,Pearson's product-moment correlation,two.sided,40,5,0.5,euclidean,TRUE,1e-4,1,1,1
-0.3312827601490429,-4.940546796011394,1.6538934794005512e-6,198,-0.44936962124012386,-0.2018177967230333,Pearson's product-moment correlation,two.sided,20,10,0.5,euclidean,TRUE,0.001,2,1,2
-0.32863155022205615,-4.896199508053297,2.023675024228481e-6,198,-0.44699210568913966,-0.19896214953656435,Pearson's product-moment correlation,two.sided,30,5,0.5,euclidean,TRUE,0.01,1,2,1
-0.3010739205171182,-4.442619558318027,1.4770538363382443e-5,198,-0.42217993060901987,-0.1694093545092822,Pearson's product-moment correlation,two.sided,20,10,0.5,euclidean,TRUE,1e-4,1,1,1
-0.32240662503941864,-4.792581078977363,3.226177522418143e-6,198,-0.4414032227761598,-0.1922658582522179,Pearson's product-moment correlation,two.sided,30,10,0.5,euclidean,TRUE,0.001,2,1,2
-0.30426354491006624,-4.494459363632021,1.1853329983309049e-5,198,-0.42506110171229,-0.17281783285229527,Pearson's product-moment correlation,two.sided,40,5,0.5,euclidean,TRUE,0.01,1,2,1
-0.3198819233099861,-4.750754563846334,3.886550206179935e-6,198,-0.4391338519880542,-0.18955343012419854,Pearson's product-moment correlation,two.sided,30,10,0.5,euclidean,TRUE,1e-4,1,1,1
-0.33016130897091406,-4.921772127505153,1.801674530772692e-6,198,-0.4483641457832726,-0.20060960072498546,Pearson's product-moment correlation,two.sided,40,10,0.5,euclidean,TRUE,0.001,2,1,2
-0.3084416992667549,-4.56261784535048,8.850498359491717e-6,198,-0.4288315071638351,-0.1772874365384385,Pearson's product-moment correlation,two.sided,20,10,0.5,euclidean,TRUE,0.01,1,2,1
-0.20178817589385115,-2.899047076781803,0.004165309450232315,198,-0.3312552703791587,-0.06486308688576263,Pearson's product-moment correlation,two.sided,20,2,1,euclidean,TRUE,0.001,2,1,2
-0.3129660959733566,-4.636753911813236,6.417793685270653e-6,198,-0.43290964043863217,-0.18213354397122522,Pearson's product-moment correlation,two.sided,40,10,0.5,euclidean,TRUE,1e-4,1,1,1
-0.3050135047786422,-4.506672281410183,1.12514850770926e-5,198,-0.4257381813153375,-0.17361970811355837,Pearson's product-moment correlation,two.sided,30,10,0.5,euclidean,TRUE,0.01,1,2,1
-0.11298658929876855,-1.6001085113436415,0.11116888509152886,198,-0.24784245735226323,0.02616457855339563,Pearson's product-moment correlation,two.sided,30,2,1,euclidean,TRUE,0.001,2,1,2
-0.01329180406490674,-0.18704878566413247,0.8518139070443049,198,-0.1517529688370987,0.12568098175758005,Pearson's product-moment correlation,two.sided,20,2,1,euclidean,TRUE,1e-4,1,1,1
-0.14454766013962558,-2.0555536240127683,0.041137968826094905,198,-0.2777191050396829,-0.005925478557186385,Pearson's product-moment correlation,two.sided,40,2,1,euclidean,TRUE,0.001,2,1,2
-0.08660779721561224,-1.2232762093237197,0.2226792543583854,198,-0.22267315978044228,0.05276727237620264,Pearson's product-moment correlation,two.sided,30,2,1,euclidean,TRUE,1e-4,1,1,1
-0.3082062445645778,-4.558769155332507,8.998478063980446e-6,198,-0.4286191421065199,-0.17703541363490002,Pearson's product-moment correlation,two.sided,40,10,0.5,euclidean,TRUE,0.01,1,2,1
-0.22233535913803776,-3.208852596177352,0.00155462234450023,198,-0.35027153654823406,-0.08625505653909935,Pearson's product-moment correlation,two.sided,40,2,1,euclidean,TRUE,1e-4,1,1,1
-0.4045205888969183,-6.224089025171296,2.83620645182578e-9,198,-0.5143920707399016,-0.281583026008002,Pearson's product-moment correlation,two.sided,20,5,1,euclidean,TRUE,0.001,2,1,2
-0.13841795008104474,-1.9666443090632542,0.050621439273640816,198,-0.2719366271598011,3.293908346336995e-4,Pearson's product-moment correlation,two.sided,20,2,1,euclidean,TRUE,0.01,1,2,1
-0.3183287386910714,-4.725079189130036,4.3546834472162515e-6,198,-0.4377369892966223,-0.18788574481623793,Pearson's product-moment correlation,two.sided,20,5,1,euclidean,TRUE,1e-4,1,1,1
-0.3782793066934526,-5.7501463770087815,3.337429342765242e-8,198,-0.4912387118023765,-0.2528062872065256,Pearson's product-moment correlation,two.sided,30,5,1,euclidean,TRUE,0.001,2,1,2
-0.17173561948573457,-2.452978081378101,0.01503320411597931,198,-0.3032511383016082,-0.033799948001841294,Pearson's product-moment correlation,two.sided,30,2,1,euclidean,TRUE,0.01,1,2,1
-0.3230709762043996,-4.803606239098849,3.071036035544319e-6,198,-0.44200013315935566,-0.19297993844704164,Pearson's product-moment correlation,two.sided,30,5,1,euclidean,TRUE,1e-4,1,1,1
-0.14461373907938277,-2.0565133725673,0.04104449655075026,198,-0.27778138824840026,-0.00599296587682535,Pearson's product-moment correlation,two.sided,40,2,1,euclidean,TRUE,0.01,1,2,1
-0.3699440606740073,-5.603091085409355,6.98671252864207e-8,198,-0.48385075162843155,-0.24371190365919246,Pearson's product-moment correlation,two.sided,40,5,1,euclidean,TRUE,0.001,2,1,2
-0.31358093128380815,-4.646855344089251,6.141014527376396e-6,198,-0.4334634528519525,-0.18279258854355154,Pearson's product-moment correlation,two.sided,40,5,1,euclidean,TRUE,1e-4,1,1,1
-0.3182845979348989,-4.724350127701584,4.368740772943076e-6,198,-0.43769728270845204,-0.1878383609944516,Pearson's product-moment correlation,two.sided,20,5,1,euclidean,TRUE,0.01,1,2,1
-0.3268130564684383,-4.865856348572248,2.3215356927484853e-6,198,-0.4453603744655036,-0.19700470239559154,Pearson's product-moment correlation,two.sided,20,10,1,euclidean,TRUE,0.001,2,1,2
-0.30566597126944517,-4.5173050612929675,1.0751538562264063e-5,198,-0.42632713188561494,-0.17431748284605805,Pearson's product-moment correlation,two.sided,20,10,1,euclidean,TRUE,1e-4,1,1,1
-0.33119040256280496,-4.938999713269274,1.6656132035987254e-6,198,-0.44928682618697047,-0.2017182803396499,Pearson's product-moment correlation,two.sided,30,5,1,euclidean,TRUE,0.01,1,2,1
-0.3110316815004733,-4.6050145226747015,7.3679217860867474e-6,198,-0.4311666273760774,-0.18006080335154795,Pearson's product-moment correlation,two.sided,30,10,1,euclidean,TRUE,0.001,2,1,2
-0.30601840132657865,-4.523051280370789,1.0490322546002112e-5,198,-0.4266452112445395,-0.17469444104750576,Pearson's product-moment correlation,two.sided,30,10,1,euclidean,TRUE,1e-4,1,1,1
-0.31463545617083694,-4.664195756629793,5.6925067202308215e-6,198,-0.434413104504474,-0.18392321198330935,Pearson's product-moment correlation,two.sided,40,5,1,euclidean,TRUE,0.01,1,2,1
-0.32552396357374197,-4.844383386872253,2.557505064630828e-6,198,-0.44420319653378704,-0.19561773485522302,Pearson's product-moment correlation,two.sided,40,10,1,euclidean,TRUE,0.001,2,1,2
-0.11780286676297927,-1.6692562990427486,0.0966469150809188,198,-0.252418334173558,0.021286049545017893,Pearson's product-moment correlation,two.sided,20,2,1.5,euclidean,TRUE,0.001,2,1,2
-0.30747671003348104,-4.546850219524,9.472018219384487e-6,198,-0.42796106420579766,-0.1762546532745868,Pearson's product-moment correlation,two.sided,40,10,1,euclidean,TRUE,1e-4,1,1,1
-0.2996948684067408,-4.420257252303506,1.623171077233566e-5,198,-0.4209334819433627,-0.16793665429115417,Pearson's product-moment correlation,two.sided,20,10,1,euclidean,TRUE,0.01,1,2,1
-0.08750467972153446,-1.2360413068379201,0.21790755612949345,198,-0.2235319084595716,0.051866014219674024,Pearson's product-moment correlation,two.sided,30,2,1.5,euclidean,TRUE,0.001,2,1,2
-0.06930323914792767,-0.9775333573745667,0.3294980051099279,198,-0.2060629178311203,0.07011191628547883,Pearson's product-moment correlation,two.sided,20,2,1.5,euclidean,TRUE,1e-4,1,1,1
-0.30843423467158354,-4.5624958165240015,8.8551541132602e-6,198,-0.4288247747814216,-0.17727944641932603,Pearson's product-moment correlation,two.sided,30,10,1,euclidean,TRUE,0.01,1,2,1
-0.047611179572835755,-0.6707093024428419,0.5031873352928572,198,-0.1851293003491416,0.09173580783782202,Pearson's product-moment correlation,two.sided,40,2,1.5,euclidean,TRUE,0.001,2,1,2
-0.07349347503275466,-1.036949084158924,0.3010243034635228,198,-0.21009227192843172,0.06591969425397733,Pearson's product-moment correlation,two.sided,30,2,1.5,euclidean,TRUE,1e-4,1,1,1
-0.2024403396747679,-2.908816290734994,0.0040425754836137225,198,-0.3318604636365865,-0.06554013572022942,Pearson's product-moment correlation,two.sided,40,2,1.5,euclidean,TRUE,1e-4,1,1,1
-0.3451441803760046,-5.174589296803043,5.582075803406247e-7,198,-0.4617728983604657,-0.21678400921704213,Pearson's product-moment correlation,two.sided,20,5,1.5,euclidean,TRUE,0.001,2,1,2
-0.3009303526850778,-4.440290078499803,1.4916641995211774e-5,198,-0.42205018896512686,-0.1692560099060017,Pearson's product-moment correlation,two.sided,40,10,1,euclidean,TRUE,0.01,1,2,1
-0.08431923837628896,-1.1907172454869859,0.23519015236427782,198,-0.22048094910671,0.05506596808694317,Pearson's product-moment correlation,two.sided,20,2,1.5,euclidean,TRUE,0.01,1,2,1
-0.3291324338426496,-4.904567889865096,1.9482624349361255e-6,198,-0.44744140936326515,-0.19950148810093257,Pearson's product-moment correlation,two.sided,20,5,1.5,euclidean,TRUE,1e-4,1,1,1
-0.35907908442415104,-5.413749013548734,1.7747135223522771e-7,198,-0.4741961244698347,-0.23189062762732274,Pearson's product-moment correlation,two.sided,30,5,1.5,euclidean,TRUE,0.001,2,1,2
-0.1960906028784614,-2.813868417739289,0.005388762819414396,198,-0.32596351680861235,-0.05895346437609877,Pearson's product-moment correlation,two.sided,30,2,1.5,euclidean,TRUE,0.01,1,2,1
-0.3236608917349194,-4.813402757158224,2.9392536502037e-6,198,-0.44253007587766013,-0.19361412676542672,Pearson's product-moment correlation,two.sided,30,5,1.5,euclidean,TRUE,1e-4,1,1,1
-0.3520356682373229,-5.2923631765145585,3.1890584380126675e-7,198,-0.4679225122415003,-0.22424729123465442,Pearson's product-moment correlation,two.sided,40,5,1.5,euclidean,TRUE,0.001,2,1,2
-0.0862964455818819,-1.2188455241599065,0.22435297269856103,198,-0.22237499687470152,0.05308008992897194,Pearson's product-moment correlation,two.sided,40,2,1.5,euclidean,TRUE,0.01,1,2,1
-0.32196043480391173,-4.785180820562114,3.3345301892132386e-6,198,-0.44100226785927793,-0.19178634645162243,Pearson's product-moment correlation,two.sided,40,5,1.5,euclidean,TRUE,1e-4,1,1,1
-0.312177865077377,-4.623813128421579,6.789981208076778e-6,198,-0.4321995096179124,-0.18128880785495174,Pearson's product-moment correlation,two.sided,20,10,1.5,euclidean,TRUE,0.001,2,1,2
-0.2979728769450876,-4.39237665641717,1.8248533471448547e-5,198,-0.4193764263815245,-0.1660985518390011,Pearson's product-moment correlation,two.sided,20,5,1.5,euclidean,TRUE,0.01,1,2,1
-0.31044791477420763,-4.595448697701975,7.679925363505337e-6,198,-0.4306404454963578,-0.17943552099748278,Pearson's product-moment correlation,two.sided,20,10,1.5,euclidean,TRUE,1e-4,1,1,1
-0.3129286610145462,-4.636139083338744,6.435022653783473e-6,198,-0.43287591800494357,-0.18209342107653062,Pearson's product-moment correlation,two.sided,30,10,1.5,euclidean,TRUE,0.001,2,1,2
-0.3179756929845463,-4.719248981185419,4.468330781533872e-6,198,-0.4374193958275512,-0.1875067774797279,Pearson's product-moment correlation,two.sided,30,5,1.5,euclidean,TRUE,0.01,1,2,1
-0.29472042448636004,-4.3398445734857125,2.2720444152915922e-5,198,-0.4164335505652658,-0.1626292901960607,Pearson's product-moment correlation,two.sided,30,10,1.5,euclidean,TRUE,1e-4,1,1,1
