-0.3809662236269709,-5.79789527708305,2.618454916865554e-8,198,-0.4936168063171961,-0.2557426500166906,Pearson's product-moment correlation,two.sided,30,5,2,2,0.5,euclidean,FALSE,0.01,1,1000
-0.3783838714301871,-5.752001399076571,3.3062018647131836e-8,198,-0.49133128983155955,-0.25292051623224,Pearson's product-moment correlation,two.sided,50,5,2,2,0.75,euclidean,FALSE,0.01,1,1000
-0.3469356114454558,-5.205111736881841,4.832262835516619e-7,198,-0.46337255968451896,-0.21872263506266704,Pearson's product-moment correlation,two.sided,50,5,2,2,0.5,euclidean,FALSE,0.01,1,1000
-0.324269794226819,-4.823521161164345,2.808885767969166e-6,198,-0.4430769882156152,-0.1942688410102394,Pearson's product-moment correlation,two.sided,50,50,10,2,0.5,euclidean,FALSE,0.01,1,1000
-0.3180439706371257,-4.720376350037203,4.4461341990426224e-6,198,-0.4374808194808347,-0.1875800652443867,Pearson's product-moment correlation,two.sided,30,50,2,2,0.75,euclidean,FALSE,0.01,1,1000
-0.318340594990547,-4.725275022381651,4.350914953782714e-6,198,-0.4377476544899391,-0.18789847231337303,Pearson's product-moment correlation,two.sided,30,50,2,2,0.5,euclidean,FALSE,0.01,1,1000
-0.3050790603229951,-4.507740276679697,1.1200275629671425e-5,198,-0.4257973598202635,-0.17368980997112898,Pearson's product-moment correlation,two.sided,30,5,10,2,0.75,euclidean,FALSE,0.01,1,1000
-0.32292316409435873,-4.8011525560196295,3.104926723969896e-6,198,-0.44186733512123993,-0.1928210501588461,Pearson's product-moment correlation,two.sided,50,50,2,2,0.75,euclidean,FALSE,0.01,1,1000
-0.30813459783758357,-4.557598217672228,9.043970508622927e-6,198,-0.4285545187082586,-0.17695872876816557,Pearson's product-moment correlation,two.sided,50,5,10,2,0.75,euclidean,FALSE,0.01,1,1000
-0.322556071872336,-4.7950605160834945,3.1906412048599184e-6,198,-0.4415375078813668,-0.19242647969513138,Pearson's product-moment correlation,two.sided,50,50,2,2,0.5,euclidean,FALSE,0.01,1,1000
-0.2997697192538291,-4.421470228567556,1.614901443875853e-5,198,-0.42100114722269394,-0.1680165729876395,Pearson's product-moment correlation,two.sided,30,5,10,2,0.5,euclidean,FALSE,0.01,1,1000
-0.37331889892682596,-5.662439490841477,5.193346736379736e-8,198,-0.486844002800686,-0.24739143476783856,Pearson's product-moment correlation,two.sided,30,5,2,2,0.75,euclidean,FALSE,0.01,1,1000
-0.3119131661979771,-4.619469808763035,6.91949779643822e-6,198,-0.4319610044361994,-0.1810051770528679,Pearson's product-moment correlation,two.sided,50,5,10,2,0.5,euclidean,FALSE,0.01,1,1000
-0.3330450822280818,-4.970098114800562,1.4447740171096385e-6,198,-0.450949087188003,-0.20371723175465425,Pearson's product-moment correlation,two.sided,30,50,10,2,0.75,euclidean,FALSE,0.01,1,1000
-0.3214016991786299,-4.775918963459359,3.4751014905842834e-6,198,-0.44050011052827237,-0.1911859719782872,Pearson's product-moment correlation,two.sided,30,50,10,2,0.5,euclidean,FALSE,0.01,1,1000
-0.32356755338416937,-4.811852303176671,2.9597399066369933e-6,198,-0.44244623214865014,-0.19351377619227042,Pearson's product-moment correlation,two.sided,50,50,10,2,0.75,euclidean,FALSE,0.01,1,1000
-0.3733417469594993,-5.662842171593625,5.182867857585095e-8,198,-0.4868642583638378,-0.24741635798966186,Pearson's product-moment correlation,two.sided,30,5,2,2,0.5,euclidean,FALSE,0.01,1,1000
-0.36559921104171533,-5.52706229099989,1.0185238253885961e-7,198,-0.4799932384863863,-0.23898012969811758,Pearson's product-moment correlation,two.sided,50,5,2,2,0.75,euclidean,FALSE,0.01,1,1000
-0.38789967606084536,-5.921908191841454,1.3858751155204054e-8,198,-0.4997455858049855,-0.2633304735893201,Pearson's product-moment correlation,two.sided,50,5,2,2,0.5,euclidean,FALSE,0.01,1,1000
-0.32446354309161524,-4.826742176572368,2.7685714821746274e-6,198,-0.44325099366668247,-0.19447719117366397,Pearson's product-moment correlation,two.sided,50,50,10,2,0.5,euclidean,FALSE,0.01,1,1000
-0.31571370699819024,-4.681946133841654,5.266183739120239e-6,198,-0.43538384726592855,-0.1850796312711468,Pearson's product-moment correlation,two.sided,30,50,2,2,0.75,euclidean,FALSE,0.01,1,1000
-0.3191115922579377,-4.738015067258533,4.112403600739256e-6,198,-0.4384411237862715,-0.18872621630881695,Pearson's product-moment correlation,two.sided,30,50,2,2,0.5,euclidean,FALSE,0.01,1,1000
-0.3151425573516904,-4.672541253431163,5.488077703083663e-6,198,-0.43486967932179216,-0.18446703071056766,Pearson's product-moment correlation,two.sided,30,5,10,2,0.75,euclidean,FALSE,0.01,1,1000
-0.31311291092494875,-4.6391654189375595,6.350645730517579e-6,198,-0.433041892118201,-0.18229090485663055,Pearson's product-moment correlation,two.sided,50,50,2,2,0.75,euclidean,FALSE,0.01,1,1000
